,Winner,NTurns
0,C,66
1,C,66
2,C,132
3,B,219
4,D,601
5,C,78
6,C,120
7,D,601
8,D,601
9,B,99
10,C,72
11,C,84
12,C,72
13,B,63
14,B,69
15,C,132
16,C,342
17,B,57
18,C,66
19,B,99
20,C,78
21,C,72
22,C,60
23,C,180
24,C,186
25,C,66
26,C,108
27,C,540
28,B,129
29,C,312
30,D,601
31,C,96
32,B,75
33,B,69
34,C,78
35,B,123
36,C,96
37,D,601
38,B,57
39,B,285
40,C,60
41,B,81
42,D,601
43,C,66
44,B,123
45,C,174
46,B,51
47,C,36
48,D,601
49,C,378
50,C,204
51,C,78
52,D,601
53,D,601
54,C,84
55,B,69
56,C,102
57,C,78
58,C,162
59,C,120
60,B,93
61,B,123
62,C,102
63,C,66
64,C,186
65,D,601
66,D,601
67,D,601
68,B,435
69,B,81
70,D,601
71,B,81
72,B,75
73,C,582
74,C,72
75,D,601
76,C,60
77,D,601
78,C,66
79,B,81
80,D,601
81,C,78
82,B,153
83,D,601
84,C,48
85,D,601
86,B,99
87,C,234
88,C,66
89,C,96
90,C,222
91,B,255
92,B,171
93,C,102
94,C,186
95,B,195
96,C,156
97,B,57
98,D,601
99,D,601
100,B,87
101,D,601
102,C,48
103,D,601
104,D,601
105,B,63
106,C,108
107,C,72
108,C,72
109,C,84
110,D,601
111,D,601
112,B,57
113,D,601
114,D,601
115,C,30
116,D,601
117,C,54
118,C,54
119,B,123
120,C,54
121,C,96
122,D,601
123,B,105
124,D,601
125,B,63
126,B,123
127,B,45
128,B,75
129,B,105
130,B,267
131,C,84
132,B,141
133,C,66
134,C,96
135,B,69
136,C,180
137,D,601
138,D,601
139,B,153
140,C,186
141,D,601
142,C,120
143,D,601
144,C,258
145,D,601
146,B,51
147,C,96
148,C,384
149,D,601
150,C,156
151,B,99
152,D,601
153,B,69
154,C,474
155,D,601
156,C,546
157,C,186
158,B,51
159,C,60
160,C,72
161,B,135
162,B,183
163,B,81
164,C,294
165,B,63
166,B,309
167,C,120
168,D,601
169,D,601
170,C,546
171,D,601
172,B,81
173,D,601
174,D,601
175,B,183
176,D,601
177,B,123
178,D,601
179,C,144
180,C,90
181,D,601
182,D,601
183,D,601
184,C,96
185,D,601
186,C,72
187,D,601
188,D,601
189,C,72
190,D,601
191,C,66
192,B,75
193,C,408
194,C,318
195,C,66
196,B,99
197,D,601
198,C,66
199,C,60
