,Winner,NTurns
0,B,69
1,B,129
2,B,39
3,B,99
4,C,138
5,C,84
6,B,123
7,B,93
8,C,78
9,B,93
10,B,165
11,C,102
12,B,81
13,C,84
14,C,138
15,C,132
16,C,126
17,B,99
18,C,66
19,B,81
20,B,93
21,B,93
22,B,105
23,C,72
24,B,87
25,C,174
26,C,90
27,C,126
28,C,66
29,C,102
30,B,111
31,C,102
32,B,309
33,C,54
34,B,87
35,B,153
36,B,99
37,C,114
38,C,150
39,B,93
40,C,96
41,C,354
42,C,138
43,C,132
44,B,81
45,B,75
46,B,117
47,C,90
48,C,126
49,C,96
50,C,108
51,B,129
52,B,165
53,B,99
54,C,84
55,B,99
56,B,75
57,B,123
58,C,132
59,B,129
60,C,138
61,C,162
62,B,117
63,B,75
64,C,90
65,C,378
66,B,69
67,C,144
68,C,138
69,C,132
70,C,66
71,B,87
72,B,99
73,B,69
74,C,72
75,B,69
76,D,601
77,B,123
78,C,150
79,C,108
