,Winner,NTurns
0,D,601
1,C,360
2,B,81
3,C,252
4,C,114
5,B,87
6,B,315
7,B,87
8,B,99
9,B,63
10,C,72
11,B,81
12,C,126
13,D,601
14,B,69
15,B,63
16,B,69
17,C,330
18,D,601
19,C,150
20,C,318
21,C,78
22,C,174
23,C,594
24,C,144
25,D,601
26,C,192
27,B,75
28,C,186
29,B,45
30,C,120
31,C,150
32,C,216
33,D,601
34,B,153
35,C,60
36,C,60
37,D,601
38,C,318
39,D,601
40,B,75
41,D,601
42,D,601
43,B,75
44,C,144
45,C,258
46,C,144
47,B,75
48,B,81
49,C,288
50,B,69
51,C,312
52,C,150
53,B,261
54,D,601
55,B,69
56,B,69
57,D,601
58,D,601
59,C,462
60,B,111
61,C,306
62,C,120
63,C,312
64,C,288
65,D,601
66,B,69
67,C,114
68,D,601
69,C,132
70,D,601
71,D,601
72,D,601
73,C,138
74,B,87
75,B,75
76,D,601
77,C,444
78,D,601
79,B,87
