,Winner,NTurns
0,C,48
1,B,327
2,B,111
3,C,114
4,B,141
5,B,93
6,C,138
7,C,78
8,C,66
9,B,87
10,C,84
11,C,366
12,B,87
13,C,78
14,B,123
15,C,228
16,B,99
17,B,81
18,D,601
19,C,78
20,D,601
21,C,162
22,B,99
23,C,84
24,C,282
25,B,81
26,C,378
27,B,147
28,C,174
29,C,102
30,C,72
31,C,144
32,D,601
33,C,534
34,C,108
35,B,213
36,B,243
37,C,54
38,C,330
39,C,66
40,C,120
41,C,138
42,C,156
43,C,168
44,C,324
45,D,601
46,C,66
47,D,601
48,B,165
49,C,162
50,C,72
51,C,72
52,C,90
53,D,601
54,B,75
55,C,216
56,C,282
57,C,240
58,C,426
59,B,111
60,D,601
61,D,601
62,B,135
63,C,126
64,C,240
65,B,63
66,D,601
67,C,186
68,B,135
69,C,120
70,D,601
71,C,96
72,D,601
73,C,372
74,C,360
75,D,601
76,C,78
77,C,378
78,C,78
79,C,432
