,Winner,NTurns
0,C,138
1,C,162
2,D,601
3,C,78
4,C,60
5,C,312
6,B,69
7,D,601
8,C,90
9,C,156
10,B,69
11,C,300
12,C,114
13,C,324
14,D,601
15,C,258
16,D,601
17,C,90
18,B,75
19,B,99
20,C,72
21,C,192
22,D,601
23,C,408
24,C,162
25,C,156
26,C,108
27,D,601
28,B,81
29,C,144
30,C,72
31,B,117
32,D,601
33,C,204
34,C,138
35,B,123
36,C,84
37,C,234
38,C,276
39,C,336
40,C,240
41,C,186
42,C,174
43,C,78
44,D,601
45,C,300
46,C,144
47,C,540
48,C,180
49,B,237
50,C,132
51,C,312
52,C,210
53,D,601
54,B,165
55,C,204
56,D,601
57,D,601
58,C,198
59,D,601
60,C,390
61,C,504
62,C,162
63,D,601
64,C,234
65,D,601
66,D,601
67,C,108
68,C,120
69,C,264
70,D,601
71,D,601
72,B,87
73,D,601
74,C,282
75,D,601
76,D,601
77,C,222
78,B,105
79,C,84
