,Winner,NTurns
0,B,93
1,B,75
2,B,153
3,B,69
4,C,120
5,B,177
6,C,96
7,C,372
8,C,354
9,C,180
10,B,117
11,B,63
12,C,54
13,C,96
14,D,601
15,B,123
16,B,51
17,C,48
18,B,81
19,C,384
20,C,60
21,B,93
22,B,69
23,D,601
24,C,534
25,C,96
26,C,48
27,B,165
28,C,138
29,B,87
30,C,66
31,D,601
32,C,108
33,C,66
34,B,117
35,C,84
36,C,486
37,C,66
38,C,192
39,C,66
40,C,114
41,B,75
42,C,54
43,B,75
44,B,51
45,C,42
46,C,84
47,C,72
48,C,558
49,D,601
50,C,228
51,B,57
52,C,102
53,C,54
54,B,285
55,B,75
56,C,510
57,C,396
58,C,108
59,C,90
60,C,474
61,C,144
62,C,144
63,C,426
64,C,306
65,C,354
66,B,69
67,C,144
68,C,168
69,C,216
70,C,78
71,D,601
72,C,378
73,B,93
74,C,510
75,B,99
76,B,57
77,C,102
78,C,246
79,C,294
