,Winner,NTurns
0,B,81
1,B,75
2,B,45
3,B,291
4,B,87
5,B,87
6,B,309
7,B,69
8,C,78
9,B,39
10,C,96
11,B,63
12,C,126
13,B,57
14,B,69
15,D,601
16,B,201
17,C,66
18,B,63
19,D,601
20,B,45
21,B,105
22,B,51
23,B,75
24,B,63
25,B,63
26,C,72
27,C,186
28,C,270
29,C,300
30,D,601
31,B,93
32,B,81
33,B,75
34,B,213
35,B,57
36,B,117
37,C,114
38,D,601
39,B,69
40,B,51
41,D,601
42,B,87
43,C,330
44,B,81
45,B,99
46,B,465
47,B,39
48,B,63
49,B,81
50,B,105
51,B,87
52,C,114
53,C,252
54,B,63
55,B,75
56,B,363
57,B,243
58,C,252
59,C,396
60,B,57
61,B,93
62,B,93
63,B,69
64,C,420
65,B,327
66,C,42
67,B,69
68,D,601
69,C,234
70,B,69
71,B,99
72,B,63
73,B,81
74,C,258
75,C,420
76,D,601
77,B,57
78,B,489
79,C,432
