,Winner,NTurns
0,C,84
1,C,96
2,C,72
3,C,60
4,C,108
5,D,601
6,C,66
7,C,126
8,C,60
9,C,102
10,C,84
11,C,108
12,C,72
13,C,72
14,D,601
15,C,216
16,C,60
17,C,78
18,C,72
19,C,72
20,D,601
21,C,72
22,C,66
23,D,601
24,B,105
25,C,72
26,B,81
27,C,72
28,C,42
29,C,78
30,C,84
31,C,72
32,C,84
33,C,90
34,C,72
35,C,252
36,C,114
37,C,60
38,C,90
39,D,601
40,D,601
41,C,60
42,C,84
43,B,111
44,C,54
45,B,81
46,C,96
47,C,72
48,B,141
49,B,405
50,B,399
51,C,138
52,C,48
53,C,108
54,C,78
55,C,66
56,D,601
57,C,66
58,C,66
59,C,240
60,C,84
61,C,156
62,C,60
63,C,192
64,C,126
65,D,601
66,C,372
67,C,66
68,C,72
69,C,66
70,B,237
71,C,48
72,C,42
73,C,60
74,C,186
75,D,601
76,B,63
77,D,601
78,C,60
79,C,90
