,Winner,NTurns
0,C,72
1,C,72
2,C,72
3,C,66
4,C,72
5,C,72
6,C,108
7,C,72
8,C,96
9,C,90
10,C,78
11,C,204
12,C,102
13,C,102
14,C,66
15,C,96
16,C,102
17,C,96
18,C,72
19,C,102
20,C,54
21,C,66
22,C,114
23,C,144
24,C,120
25,C,78
26,C,66
27,C,72
28,C,144
29,D,601
30,C,54
31,C,60
32,C,96
33,D,601
34,C,84
35,C,90
36,C,126
37,C,126
38,C,102
39,C,84
40,C,90
41,C,234
42,C,78
43,C,60
44,C,66
45,C,60
46,C,60
47,D,601
48,C,60
49,C,66
50,C,66
51,D,601
52,C,60
53,C,54
54,D,601
55,C,162
56,C,60
57,C,78
58,D,601
59,C,78
60,D,601
61,C,84
62,D,601
63,C,126
64,C,66
65,C,90
66,D,601
67,C,72
68,C,66
69,C,60
70,C,156
71,D,601
72,C,60
73,C,114
74,D,601
75,C,60
76,D,601
77,C,66
78,C,90
79,C,54
