,Winner,NTurns
0,B,69
1,D,601
2,D,601
3,C,66
4,B,267
5,B,69
6,B,165
7,B,69
8,B,117
9,B,267
10,C,78
11,B,39
12,B,501
13,B,57
14,C,78
15,C,72
16,D,601
17,C,48
18,B,351
19,C,96
20,B,111
21,D,601
22,D,601
23,B,141
24,C,78
25,C,186
26,B,117
27,C,276
28,B,165
29,B,309
30,B,105
31,C,54
32,C,84
33,B,93
34,C,96
35,D,601
36,C,174
37,D,601
38,B,201
39,D,601
40,C,486
41,B,57
42,C,330
43,D,601
44,B,189
45,B,69
46,B,159
47,C,204
48,D,601
49,C,318
50,C,492
51,B,81
52,C,234
53,D,601
54,C,54
55,C,114
56,B,495
57,D,601
58,B,363
59,B,171
60,D,601
61,C,312
62,B,63
63,D,601
64,B,513
65,C,54
66,B,297
67,B,213
68,D,601
69,B,435
70,D,601
71,B,501
72,B,93
73,D,601
74,B,447
75,D,601
76,D,601
77,D,601
78,B,231
79,B,63
