,Winner,NTurns
0,B,93
1,C,180
2,B,129
3,C,102
4,B,129
5,C,276
6,C,60
7,B,57
8,B,75
9,B,219
10,B,183
11,C,150
12,B,141
13,B,75
14,C,96
15,C,204
16,B,99
17,B,75
18,C,96
19,C,102
20,C,372
21,C,156
22,B,105
23,B,105
24,B,147
25,B,87
26,C,168
27,C,114
28,C,78
29,C,90
30,B,123
31,C,72
32,B,63
33,C,102
34,D,601
35,B,201
36,C,120
37,C,78
38,B,183
39,C,120
40,B,207
41,B,63
42,C,90
43,C,132
44,B,117
45,B,153
46,C,72
47,C,348
48,B,177
49,B,141
50,C,138
51,B,93
52,C,96
53,C,120
54,B,123
55,B,177
56,D,601
57,C,78
58,C,108
59,C,234
60,C,144
61,C,192
62,C,108
63,C,78
64,B,219
65,C,60
66,C,60
67,C,90
68,C,504
69,C,66
70,C,108
71,B,135
72,C,90
73,D,601
74,C,156
75,B,147
76,D,601
77,C,150
78,C,120
79,C,186
