,Winner,NTurns
0,B,87
1,B,63
2,B,69
3,B,87
4,B,75
5,B,105
6,B,75
7,B,93
8,B,99
9,B,69
10,B,69
11,B,81
12,B,75
13,B,75
14,B,93
15,C,90
16,B,81
17,B,93
18,C,120
19,B,99
20,B,105
21,B,81
22,C,102
23,B,69
24,B,69
25,B,117
26,C,78
27,B,69
28,B,93
29,B,75
30,B,99
31,B,69
32,B,105
33,B,75
34,B,87
35,B,81
36,B,87
37,B,87
38,B,75
39,B,69
40,B,75
41,B,87
42,B,63
43,B,75
44,C,108
45,B,87
46,B,105
47,B,129
48,B,63
49,B,81
50,B,69
51,B,75
52,B,105
53,B,69
54,C,90
55,B,69
56,B,69
57,B,69
58,B,75
59,B,69
60,B,81
61,B,81
62,B,81
63,B,105
64,B,147
65,B,105
66,B,75
67,C,84
68,B,69
69,B,87
70,C,120
71,B,87
72,B,87
73,B,81
74,B,87
75,B,69
76,B,81
77,B,69
78,B,87
79,B,75
