,Winner,NTurns
0,C,72
1,B,87
2,C,102
3,B,93
4,C,84
5,C,72
6,C,78
7,B,57
8,C,78
9,B,87
10,B,51
11,C,90
12,B,69
13,C,66
14,B,57
15,B,153
16,C,84
17,C,72
18,B,99
19,C,120
20,C,96
21,C,78
22,C,66
23,B,57
24,B,57
25,C,78
26,B,123
27,C,84
28,C,78
29,B,81
30,B,99
31,C,78
32,C,84
33,B,57
34,C,78
35,B,87
36,C,78
37,C,78
38,C,108
39,B,51
40,B,111
41,C,66
42,B,75
43,C,84
44,C,72
45,C,78
46,B,51
47,B,63
48,B,75
49,C,84
50,B,63
51,B,63
52,C,72
53,B,147
54,C,78
55,C,84
56,C,84
57,C,84
58,C,102
59,C,78
60,C,84
61,C,72
62,B,69
63,C,90
64,C,96
65,B,93
66,C,138
67,C,78
68,C,84
69,C,72
70,C,84
71,B,105
72,B,117
73,C,78
74,B,57
75,B,81
76,C,84
77,C,90
78,C,78
79,C,78
