,Winner,NTurns
0,B,45
1,C,60
2,C,54
3,C,54
4,B,63
5,C,60
6,C,66
7,C,60
8,C,54
9,C,48
10,C,78
11,B,57
12,B,57
13,C,60
14,C,54
15,B,57
16,C,54
17,B,51
18,C,54
19,B,45
20,C,54
21,B,63
22,C,66
23,B,57
24,C,54
25,C,60
26,B,57
27,C,72
28,B,57
29,C,54
30,B,63
31,B,57
32,B,57
33,C,72
34,B,57
35,C,48
36,B,63
37,C,66
38,C,60
39,C,54
40,B,57
41,C,60
42,C,54
43,B,57
44,B,57
45,B,51
46,C,54
47,C,54
48,C,54
49,B,51
50,C,60
51,B,57
52,C,60
53,C,60
54,B,63
55,C,54
56,C,60
57,B,63
58,B,69
59,B,51
60,B,51
61,B,51
62,B,51
63,B,51
64,B,57
65,B,51
66,B,45
67,C,54
68,C,54
69,C,60
70,C,48
71,B,57
72,B,57
73,B,51
74,B,51
75,C,60
76,B,51
77,C,48
78,C,54
79,C,60
