,Winner,NTurns
0,B,45
1,B,51
2,B,57
3,B,45
4,B,51
5,B,57
6,B,51
7,B,57
8,B,57
9,B,51
10,B,45
11,B,51
12,B,51
13,B,51
14,B,51
15,B,57
16,B,51
17,B,45
18,B,57
19,B,51
20,B,63
21,B,57
22,B,51
23,B,63
24,B,51
25,B,51
26,B,69
27,B,57
28,B,51
29,B,57
30,B,51
31,B,57
32,B,57
33,B,57
34,B,57
35,B,63
36,B,57
37,B,51
38,B,45
39,B,57
40,B,45
41,B,45
42,B,51
43,B,51
44,B,63
45,B,57
46,B,63
47,B,51
48,B,45
49,C,60
50,B,51
51,B,45
52,B,63
53,B,51
54,B,57
55,B,57
56,B,57
57,B,51
58,B,45
59,B,57
60,B,63
61,B,57
62,B,63
63,B,57
64,B,63
65,B,57
66,B,51
67,B,51
68,B,51
69,B,51
70,B,51
71,B,45
72,B,51
73,B,51
74,B,51
75,B,57
76,C,60
77,B,57
78,B,57
79,B,57
