,Winner,NTurns
0,B,57
1,B,63
2,B,93
3,B,87
4,C,60
5,C,366
6,B,75
7,B,189
8,B,195
9,B,99
10,C,78
11,B,99
12,B,69
13,C,66
14,D,601
15,B,105
16,C,426
17,B,69
18,C,114
19,B,99
20,B,159
21,D,601
22,B,327
23,B,105
24,B,135
25,B,111
26,C,90
27,B,75
28,B,225
29,B,123
30,D,601
31,D,601
32,B,69
33,B,387
34,B,189
35,C,258
36,B,93
37,B,69
38,C,72
39,C,90
40,B,69
41,B,165
42,D,601
43,B,57
44,B,399
45,B,87
46,B,159
47,C,330
48,B,111
49,C,216
50,D,601
51,C,66
52,B,129
53,B,291
54,B,99
55,D,601
56,C,90
57,B,315
58,B,63
59,B,105
60,B,57
61,B,105
62,C,570
63,D,601
64,D,601
65,B,183
66,B,93
67,D,601
68,C,96
69,C,456
70,D,601
71,B,69
72,D,601
73,D,601
74,C,210
75,C,126
76,B,87
77,B,117
78,C,360
79,C,510
