,Winner,NTurns
0,C,150
1,C,108
2,C,108
3,C,84
4,B,87
5,D,601
6,C,78
7,C,60
8,C,78
9,C,72
10,D,601
11,C,84
12,C,120
13,B,87
14,C,102
15,C,78
16,C,72
17,C,90
18,C,174
19,C,66
20,B,153
21,B,93
22,C,66
23,D,601
24,B,99
25,C,78
26,D,601
27,C,102
28,B,291
29,C,162
30,C,96
31,D,601
32,D,601
33,C,126
34,C,90
35,C,84
36,C,324
37,C,72
38,D,601
39,D,601
40,D,601
41,C,114
42,B,99
43,C,330
44,C,102
45,C,78
46,B,141
47,D,601
48,B,585
49,B,345
50,C,72
51,D,601
52,B,87
53,D,601
54,C,96
55,C,216
56,B,51
57,D,601
58,B,81
59,D,601
60,C,90
61,C,72
62,D,601
63,C,162
64,C,84
65,D,601
66,D,601
67,C,60
68,B,531
69,C,378
70,C,102
71,D,601
72,C,102
73,B,81
74,C,60
75,D,601
76,D,601
77,C,378
78,D,601
79,D,601
