,Winner,NTurns
0,D,601
1,C,240
2,C,102
3,C,120
4,C,234
5,D,601
6,C,102
7,D,601
8,C,60
9,C,48
10,D,601
11,C,462
12,D,601
13,C,210
14,C,42
15,D,601
16,D,601
17,B,69
18,B,87
19,C,66
20,D,601
21,C,546
22,C,600
23,C,264
24,C,276
25,B,75
26,B,93
27,C,54
28,D,601
29,C,48
30,C,342
31,D,601
32,B,117
33,C,414
34,B,69
35,C,42
36,B,249
37,C,492
38,D,601
39,C,378
40,C,132
41,D,601
42,C,450
43,D,601
44,D,601
45,D,601
46,D,601
47,C,84
48,D,601
49,C,108
50,C,84
51,C,504
52,D,601
53,D,601
54,C,54
55,B,231
56,C,306
57,C,126
58,D,601
59,C,234
60,D,601
61,C,216
62,D,601
63,D,601
64,D,601
65,C,156
66,D,601
67,D,601
68,D,601
69,C,54
70,D,601
71,C,570
72,B,171
73,D,601
74,D,601
75,D,601
76,C,96
77,C,468
78,D,601
79,D,601
