,Winner,NTurns
0,B,111
1,C,108
2,B,183
3,C,60
4,B,63
5,B,129
6,B,87
7,C,54
8,C,180
9,B,111
10,C,180
11,C,96
12,B,99
13,C,78
14,B,537
15,B,87
16,C,210
17,C,96
18,B,75
19,B,81
20,B,177
21,B,111
22,C,120
23,C,90
24,C,96
25,B,327
26,D,601
27,C,90
28,C,150
29,B,117
30,B,477
31,B,87
32,B,123
33,B,105
34,C,102
35,B,303
36,C,126
37,B,159
38,B,87
39,C,84
40,B,225
41,B,99
42,C,342
43,D,601
44,B,177
45,B,81
46,B,141
47,C,156
48,B,117
49,B,111
50,B,147
51,B,141
52,C,114
53,C,84
54,C,66
55,B,111
56,B,93
57,D,601
58,C,438
59,B,87
60,B,201
61,B,99
62,B,117
63,B,123
64,B,99
65,B,87
66,B,81
67,D,601
68,B,99
69,B,441
70,B,69
71,B,141
72,D,601
73,B,75
74,B,231
75,B,111
76,C,96
77,C,108
78,B,291
79,D,601
