,Winner,NTurns
0,B,99
1,C,72
2,D,601
3,C,78
4,D,601
5,D,601
6,B,81
7,B,177
8,D,601
9,B,255
10,B,393
11,B,69
12,D,601
13,C,330
14,B,75
15,D,601
16,D,601
17,D,601
18,D,601
19,B,99
20,D,601
21,D,601
22,C,84
23,B,99
24,D,601
25,B,291
26,B,105
27,C,264
28,C,90
29,D,601
30,D,601
31,C,60
32,B,249
33,D,601
34,B,543
35,B,231
36,D,601
37,B,135
38,B,123
39,D,601
40,B,117
41,B,399
42,D,601
43,D,601
44,C,252
45,C,534
46,B,309
47,B,87
48,B,99
49,D,601
50,C,60
51,B,423
52,D,601
53,B,81
54,D,601
55,D,601
56,D,601
57,D,601
58,D,601
59,D,601
60,D,601
61,D,601
62,D,601
63,D,601
64,D,601
65,D,601
66,D,601
67,D,601
68,D,601
69,B,93
70,D,601
71,C,126
72,D,601
73,C,348
74,D,601
75,B,99
76,B,579
77,C,504
78,D,601
79,D,601
