,Winner,NTurns
0,C,108
1,B,105
2,B,99
3,C,90
4,B,69
5,B,135
6,B,171
7,C,144
8,B,147
9,C,84
10,B,159
11,C,126
12,B,81
13,B,63
14,C,198
15,C,126
16,B,57
17,C,198
18,B,69
19,B,99
20,B,69
21,B,123
22,B,183
23,C,108
24,B,93
25,B,123
26,B,93
27,C,84
28,B,225
29,C,126
30,B,57
31,B,183
32,B,93
33,B,99
34,B,111
35,B,129
36,C,84
37,C,114
38,D,601
39,B,63
40,B,93
41,B,117
42,C,270
43,C,132
44,C,132
45,C,108
46,C,126
47,B,93
48,C,180
49,C,198
50,C,198
51,B,51
52,B,177
53,B,135
54,B,141
55,B,81
56,B,123
57,C,294
58,D,601
59,C,96
60,B,111
61,B,351
62,B,183
63,B,447
64,B,111
65,C,348
66,D,601
67,B,147
68,B,117
69,C,72
70,B,75
71,B,129
72,C,336
73,C,108
74,D,601
75,B,105
76,B,93
77,C,480
78,C,186
79,B,105
