,Winner,NTurns
0,B,26
1,C,89
2,C,101
3,B,56
4,B,86
5,B,32
6,C,125
7,C,47
8,B,104
9,C,83
10,C,71
11,C,161
12,C,137
13,C,143
14,B,32
15,C,41
16,C,101
17,B,104
18,C,65
19,C,191
20,C,47
21,C,101
22,C,209
23,C,95
24,C,305
25,C,125
26,C,221
27,B,26
28,C,65
29,B,32
30,C,59
31,C,65
32,B,62
33,C,173
34,C,221
35,B,26
36,C,125
37,C,425
38,C,137
39,C,41
40,C,77
41,C,143
42,C,59
43,C,113
44,C,83
45,B,26
46,D,601
47,C,365
48,B,32
49,C,53
50,C,161
51,C,65
52,B,182
53,B,218
54,C,143
55,C,377
56,C,167
57,C,305
58,C,155
59,C,137
60,B,26
61,B,134
62,C,323
63,C,101
64,B,98
65,B,218
66,C,161
67,C,143
68,B,32
69,B,32
70,C,239
71,B,44
72,B,182
73,C,341
74,C,65
75,C,221
76,D,601
77,C,185
78,C,365
79,D,601
80,C,41
81,C,101
82,B,104
83,B,344
84,B,128
85,C,377
86,B,224
87,B,50
88,C,197
89,C,53
90,C,209
91,D,601
92,D,601
93,D,601
94,B,74
95,C,281
96,C,71
97,C,269
98,C,113
99,D,601
100,C,95
101,C,53
102,B,86
103,C,119
