,Winner,NTurns
0,B,332
1,B,38
2,C,29
3,D,601
4,C,395
5,B,56
6,B,32
7,B,86
8,D,601
9,B,182
10,B,122
11,B,260
12,C,89
13,D,601
14,D,601
15,C,53
16,B,92
17,C,71
18,B,44
19,B,110
20,B,170
21,C,293
22,B,32
23,D,601
24,B,176
25,D,601
26,D,601
27,C,59
28,C,287
29,B,68
30,C,23
31,B,68
32,D,601
33,B,206
34,B,44
35,B,284
36,D,601
37,B,56
38,C,107
39,B,86
40,D,601
41,B,332
42,B,464
43,D,601
44,D,601
45,D,601
46,B,68
47,B,104
48,B,86
49,D,601
50,D,601
51,C,47
52,B,200
53,B,158
54,D,601
55,C,215
56,B,50
57,B,146
58,B,512
59,C,101
60,C,35
61,C,407
62,D,601
63,D,601
64,B,92
65,C,143
66,B,260
67,C,401
68,D,601
69,D,601
70,D,601
71,D,601
72,D,601
73,C,479
74,D,601
75,B,62
76,B,32
77,D,601
78,B,158
79,D,601
80,D,601
81,D,601
82,B,92
83,B,80
84,B,158
85,D,601
86,D,601
87,D,601
88,D,601
89,D,601
90,B,230
91,B,86
92,D,601
93,D,601
94,D,601
95,D,601
96,D,601
97,B,278
98,D,601
99,D,601
100,C,245
101,C,77
102,D,601
103,D,601
