,Winner,NTurns
0,B,155
1,C,95
2,B,119
3,C,143
4,B,107
5,B,113
6,B,101
7,D,601
8,B,107
9,C,113
10,C,113
11,B,101
12,B,113
13,B,155
14,B,89
15,B,95
16,B,131
17,C,107
18,D,601
19,C,113
20,B,101
21,D,601
22,C,107
23,B,113
24,B,137
25,C,101
26,C,95
27,C,251
28,B,107
29,B,89
30,B,101
31,C,107
32,D,601
33,D,601
34,B,101
35,B,89
36,C,107
37,C,71
38,B,113
39,B,101
40,B,101
41,B,137
42,D,601
43,D,601
44,B,125
45,B,107
46,B,101
47,B,131
48,B,89
49,B,89
50,B,95
51,B,95
52,B,101
53,D,601
54,D,601
55,C,113
56,B,113
57,C,131
58,C,83
59,C,119
60,B,179
61,D,601
62,C,77
63,B,113
64,C,167
65,B,101
66,C,77
67,D,601
68,C,125
69,C,161
70,D,601
71,B,101
72,B,107
73,D,601
74,C,113
75,B,107
76,D,601
77,B,83
78,B,137
79,D,601
