,Winner,NTurns
0,D,601
1,B,119
2,B,101
3,B,101
4,B,101
5,B,101
6,B,113
7,C,113
8,B,107
9,B,119
10,B,125
11,B,68
12,B,125
13,B,161
14,C,113
15,C,137
16,B,89
17,C,119
18,D,601
19,B,113
20,C,197
21,B,107
22,C,107
23,D,601
24,B,131
25,B,107
26,B,95
27,C,155
28,B,113
29,B,113
30,C,53
31,B,95
32,D,601
33,B,107
34,C,71
35,D,601
36,B,107
37,B,101
38,C,65
39,C,107
40,B,101
41,B,89
42,D,601
43,B,101
44,B,113
45,D,601
46,B,167
47,B,143
48,B,125
49,C,143
50,B,107
51,B,83
52,D,601
53,B,107
54,C,95
55,B,101
56,B,119
57,D,601
58,D,601
59,B,131
60,D,601
61,B,95
62,B,107
63,D,601
64,B,89
65,D,601
66,C,95
67,D,601
68,B,131
69,B,107
70,C,65
71,B,95
72,B,155
73,B,137
74,C,119
75,D,601
76,D,601
77,D,601
78,B,89
79,B,95
