,Winner,NTurns
0,C,110
1,C,152
2,C,71
3,C,200
4,B,95
5,B,95
6,C,98
7,C,77
8,C,47
9,B,107
10,C,128
11,B,119
12,B,95
13,C,122
14,C,116
15,B,95
16,B,125
17,B,167
18,B,167
19,C,80
20,C,116
21,C,110
22,C,89
23,D,601
24,B,119
25,C,110
26,B,137
27,C,104
28,B,113
29,B,125
30,D,601
31,C,140
32,C,116
33,B,101
34,B,101
35,D,601
36,B,155
37,B,101
38,B,107
39,C,92
40,B,137
41,C,125
42,D,601
43,B,83
44,B,125
45,B,83
46,B,131
47,B,101
48,B,119
49,B,113
50,C,116
51,D,601
52,B,95
53,C,104
54,C,86
55,C,98
56,B,101
57,C,122
58,B,119
59,C,146
60,D,601
61,B,125
62,C,98
63,D,601
64,C,152
65,C,104
66,C,92
67,B,107
68,D,601
69,B,95
70,C,122
71,C,122
72,C,101
73,D,601
74,B,101
75,B,161
76,D,601
77,B,113
78,B,95
79,C,104
