,Winner,NTurns
0,B,101
1,C,101
2,B,89
3,B,119
4,B,89
5,B,89
6,B,83
7,B,95
8,B,113
9,B,89
10,B,101
11,B,119
12,C,107
13,C,191
14,B,125
15,B,101
16,C,83
17,B,137
18,B,119
19,C,83
20,B,113
21,B,71
22,B,131
23,C,101
24,C,101
25,B,77
26,B,101
27,B,95
28,B,131
29,B,113
30,B,113
31,D,601
32,B,125
33,B,101
34,C,101
35,B,107
36,B,77
37,B,89
38,B,125
39,B,125
40,B,101
41,B,155
42,C,131
43,B,107
44,B,107
45,D,601
46,B,95
47,C,89
48,B,131
49,C,95
50,C,131
51,D,601
52,B,113
53,B,167
54,B,95
55,C,143
56,C,119
57,B,107
58,B,119
59,B,101
60,D,601
61,B,137
62,B,95
63,B,101
64,B,95
65,B,107
66,D,601
67,B,101
68,C,89
69,B,119
70,B,107
71,D,601
72,B,119
73,B,101
74,B,101
75,D,601
76,D,601
77,B,107
78,B,107
79,B,113
