,Winner,NTurns
0,B,89
1,C,128
2,B,107
3,C,77
4,C,98
5,C,77
6,B,95
7,B,95
8,C,65
9,C,116
10,C,116
11,C,104
12,C,83
13,C,128
14,C,77
15,C,95
16,C,98
17,C,110
18,C,116
19,C,95
20,C,110
21,C,104
22,C,116
23,B,101
24,B,95
25,C,83
26,B,101
27,C,98
28,B,113
29,B,95
30,C,104
31,C,77
32,C,98
33,C,128
34,C,83
35,C,71
36,C,110
37,B,95
38,C,83
39,C,122
40,C,110
41,C,92
42,B,83
43,C,65
44,C,122
45,C,116
46,B,107
47,B,95
48,C,83
49,C,104
50,C,83
51,B,95
52,C,122
53,B,101
54,B,83
55,C,92
56,B,107
57,C,116
58,C,65
59,C,110
60,C,122
61,C,98
62,B,107
63,C,98
64,B,95
65,C,71
66,B,83
67,C,104
68,C,116
69,C,122
70,C,104
71,C,98
72,C,104
73,B,113
74,C,110
75,C,104
76,B,95
77,D,601
78,C,89
79,C,104
