,Winner,NTurns
0,B,95
1,B,107
2,B,68
3,B,107
4,C,104
5,B,50
6,B,101
7,B,101
8,B,86
9,C,98
10,B,107
11,B,44
12,C,104
13,C,116
14,B,107
15,C,122
16,C,104
17,B,86
18,B,101
19,B,86
20,C,116
21,C,110
22,B,62
23,B,119
24,B,98
25,B,113
26,C,71
27,B,92
28,C,104
29,C,65
30,B,113
31,C,104
32,B,80
33,C,122
34,B,62
35,B,101
36,C,122
37,B,101
38,C,110
39,B,101
40,B,107
41,C,104
42,B,119
43,C,59
44,C,98
45,C,104
46,C,104
47,C,77
48,C,110
49,C,110
50,C,104
51,B,101
52,C,104
53,C,77
54,B,101
55,B,92
56,B,95
57,B,113
58,B,107
59,C,98
60,C,110
61,B,74
62,C,104
63,B,107
64,C,116
65,C,110
66,B,92
67,B,113
68,C,110
69,B,92
70,B,98
71,B,125
72,B,98
73,C,89
74,C,83
75,B,86
76,B,101
77,C,116
78,C,71
79,B,128
