,Winner,NTurns
0,C,80
1,B,95
2,B,101
3,B,71
4,C,128
5,B,83
6,C,98
7,B,107
8,B,101
9,C,86
10,B,95
11,C,98
12,C,116
13,C,86
14,B,89
15,B,113
16,B,95
17,B,107
18,B,95
19,C,98
20,C,86
21,C,53
22,C,77
23,B,143
24,C,68
25,B,101
26,B,101
27,B,113
28,C,116
29,C,116
30,B,107
31,C,92
32,C,110
33,B,101
34,C,122
35,C,92
36,C,116
37,B,113
38,B,89
39,B,137
40,C,110
41,B,125
42,C,86
43,D,601
44,C,77
45,B,107
46,C,71
47,B,113
48,B,95
49,C,71
50,B,89
51,C,80
52,C,83
53,B,95
54,B,107
55,B,89
56,D,601
57,C,86
58,C,65
59,C,116
60,D,601
61,B,89
62,B,125
63,B,77
64,B,107
65,B,125
66,D,601
67,B,77
68,C,53
69,C,110
70,D,601
71,D,601
72,B,89
73,B,101
74,B,107
75,D,601
76,B,95
77,C,86
78,B,83
79,D,601
