,Winner,NTurns
0,B,113
1,C,116
2,C,110
3,C,110
4,C,98
5,C,116
6,B,113
7,B,101
8,C,104
9,B,119
10,B,107
11,B,107
12,B,131
13,B,119
14,C,92
15,C,104
16,B,83
17,B,77
18,D,601
19,C,110
20,B,89
21,C,110
22,C,104
23,B,95
24,C,134
25,B,107
26,C,122
27,B,107
28,C,110
29,C,92
30,B,95
31,D,601
32,C,98
33,C,128
34,C,128
35,C,116
36,B,95
37,C,92
38,C,71
39,C,86
40,B,125
41,C,122
42,B,107
43,C,110
44,C,116
45,C,146
46,C,104
47,B,107
48,C,122
49,B,131
50,C,116
51,B,113
52,B,113
53,C,92
54,B,107
55,D,601
56,C,122
57,B,113
58,C,95
59,C,98
60,C,104
61,C,86
62,B,101
63,B,101
64,C,98
65,C,158
66,C,116
67,C,134
68,B,119
69,D,601
70,B,101
71,C,110
72,B,113
73,C,110
74,D,601
75,D,601
76,C,104
77,D,601
78,D,601
79,D,601
