,Winner,NTurns
0,B,57
1,B,57
2,B,69
3,C,72
4,B,63
5,C,84
6,B,51
7,B,57
8,B,63
9,B,75
10,B,57
11,B,69
12,B,75
13,C,78
14,B,63
15,B,57
16,B,63
17,B,57
18,C,72
19,B,69
20,B,63
21,B,57
22,B,57
23,B,75
24,B,51
25,B,63
26,C,72
27,B,57
28,B,63
29,B,81
30,C,78
31,B,63
32,B,69
33,B,75
34,C,84
35,B,63
36,B,69
37,B,69
38,C,72
39,B,63
40,B,63
41,B,63
42,B,63
43,B,69
44,C,78
45,B,75
46,B,63
47,B,69
48,B,69
49,B,63
50,B,69
51,B,63
52,B,69
53,C,72
54,B,63
55,B,69
56,B,75
57,B,57
58,B,57
59,B,81
60,B,57
61,B,69
62,B,63
63,B,63
64,B,63
65,B,81
66,C,72
67,B,69
68,B,69
69,B,63
70,B,81
71,B,63
72,C,72
73,B,63
74,B,75
75,B,63
76,B,69
77,B,69
78,B,63
79,C,72
