,Winner,NTurns
0,C,48
1,C,60
2,B,63
3,B,57
4,B,63
5,B,51
6,C,60
7,B,51
8,C,60
9,B,63
10,B,57
11,B,63
12,B,57
13,C,42
14,B,63
15,C,54
16,C,48
17,C,54
18,C,48
19,C,48
20,C,54
21,C,54
22,B,57
23,B,57
24,C,60
25,C,60
26,C,60
27,C,60
28,C,48
29,B,57
30,C,54
31,C,54
32,C,66
33,C,48
34,B,57
35,C,66
36,C,60
37,C,66
38,C,54
39,B,63
40,C,60
41,C,60
42,C,60
43,C,66
44,B,57
45,B,57
46,B,57
47,B,63
48,C,42
49,B,57
50,C,48
51,B,63
52,C,60
53,C,60
54,B,63
55,C,66
56,B,57
57,B,63
58,B,63
59,B,57
60,C,48
61,B,63
62,B,63
63,B,57
64,C,54
65,C,60
66,B,57
67,C,66
68,B,57
69,B,57
70,B,57
71,B,63
72,C,60
73,B,63
74,C,66
75,B,63
76,C,54
77,C,66
78,B,63
79,C,60
