,Winner,NTurns
0,B,51
1,B,57
2,B,57
3,C,60
4,B,57
5,B,57
6,B,57
7,C,60
8,B,57
9,B,57
10,B,57
11,B,57
12,B,57
13,B,57
14,B,57
15,C,54
16,B,57
17,B,51
18,C,60
19,B,57
20,C,54
21,B,57
22,C,60
23,B,63
24,B,57
25,B,57
26,C,48
27,C,54
28,B,57
29,C,54
30,C,60
31,C,60
32,B,57
33,B,57
34,B,69
35,B,63
36,C,54
37,C,54
38,C,54
39,C,54
40,C,60
41,C,48
42,B,57
43,B,63
44,C,54
45,B,57
46,B,57
47,C,60
48,B,57
49,B,57
50,B,57
51,B,57
52,B,57
53,B,63
54,B,57
55,C,60
56,B,63
57,B,57
58,C,54
59,B,57
60,B,57
61,B,57
62,B,57
63,B,57
64,C,48
65,C,54
66,B,63
67,B,63
68,B,57
69,C,60
70,B,57
71,B,57
72,B,63
73,B,57
74,B,57
75,B,63
76,C,60
77,B,57
78,C,66
79,C,60
