,Winner,NTurns
0,B,75
1,C,108
2,C,90
3,D,601
4,C,72
5,C,84
6,B,51
7,D,601
8,B,93
9,B,153
10,D,601
11,B,123
12,D,601
13,B,63
14,C,120
15,B,165
16,B,207
17,B,99
18,C,108
19,B,81
20,B,165
21,B,93
22,B,303
23,D,601
24,B,165
25,B,297
26,D,601
27,B,129
28,C,288
29,C,48
30,B,249
31,B,81
32,C,498
33,B,459
34,C,222
35,C,474
36,C,78
37,B,105
38,B,93
39,D,601
40,B,171
41,B,375
42,D,601
43,B,105
44,D,601
45,B,87
46,B,315
47,B,57
48,B,159
49,D,601
50,B,207
51,B,75
52,D,601
53,B,81
54,C,426
55,B,159
56,C,78
57,C,528
58,D,601
59,D,601
60,B,375
61,C,396
62,C,162
63,D,601
64,B,189
65,D,601
66,B,93
67,D,601
68,B,219
69,D,601
70,D,601
71,C,108
72,B,303
73,C,408
74,D,601
75,B,255
76,B,363
77,D,601
78,C,42
79,B,69
