,Winner,NTurns
0,B,63
1,B,177
2,D,601
3,B,87
4,D,601
5,D,601
6,D,601
7,B,93
8,B,63
9,B,51
10,B,141
11,D,601
12,D,601
13,D,601
14,D,601
15,B,69
16,D,601
17,C,96
18,B,27
19,D,601
20,D,601
21,D,601
22,B,27
23,B,45
24,D,601
25,D,601
26,B,93
27,D,601
28,B,45
29,D,601
30,B,249
31,B,63
32,B,159
33,D,601
34,B,381
35,B,171
36,B,267
37,D,601
38,D,601
39,B,57
40,D,601
41,D,601
42,D,601
43,B,105
44,D,601
45,D,601
46,B,63
47,B,27
48,B,63
49,D,601
50,D,601
51,B,75
52,D,601
53,B,135
54,D,601
55,D,601
56,B,45
57,D,601
58,C,276
59,D,601
60,D,601
61,D,601
62,B,147
63,B,165
64,D,601
65,D,601
66,D,601
67,B,63
68,D,601
69,B,99
70,B,75
71,B,63
72,D,601
73,D,601
74,D,601
75,D,601
76,B,357
77,D,601
78,D,601
79,B,351
