,Winner,NTurns
0,C,108
1,C,114
2,C,144
3,C,120
4,C,66
5,C,84
6,C,132
7,B,69
8,C,78
9,C,102
10,B,93
11,C,84
12,B,87
13,C,162
14,C,84
15,C,126
16,C,144
17,C,60
18,B,69
19,B,75
20,B,99
21,C,108
22,C,108
23,D,601
24,B,75
25,B,63
26,C,96
27,C,90
28,C,66
29,C,78
30,B,117
31,B,93
32,B,93
33,C,168
34,C,156
35,B,87
36,B,105
37,C,396
38,C,210
39,C,84
40,C,96
41,C,114
42,C,360
43,B,183
44,C,366
45,C,138
46,B,87
47,B,75
48,B,75
49,B,81
50,C,354
51,B,63
52,C,240
53,C,66
54,C,96
55,C,78
56,C,72
57,C,72
58,C,216
59,B,315
60,B,57
61,C,204
62,C,336
63,C,78
64,B,81
65,B,57
66,C,78
67,B,153
68,B,117
69,C,534
70,C,132
71,C,138
72,C,114
73,C,456
74,B,81
75,C,84
76,C,414
77,B,213
78,B,147
79,C,150
