,Winner,NTurns
0,B,51
1,B,303
2,C,66
3,B,63
4,C,54
5,B,63
6,B,75
7,B,51
8,B,93
9,B,93
10,C,96
11,B,51
12,B,117
13,B,69
14,B,69
15,B,471
16,B,207
17,B,75
18,B,63
19,B,69
20,B,123
21,C,168
22,B,93
23,C,102
24,B,207
25,C,108
26,C,84
27,B,51
28,C,132
29,B,117
30,B,99
31,B,141
32,B,201
33,B,75
34,B,99
35,B,45
36,D,601
37,B,165
38,B,57
39,B,105
40,B,81
41,B,129
42,C,198
43,B,351
44,B,57
45,C,90
46,B,189
47,B,81
48,B,57
49,C,258
50,B,165
51,B,45
52,B,105
53,B,87
54,C,456
55,B,63
56,C,60
57,B,69
58,D,601
59,B,87
60,B,75
61,C,66
62,C,66
63,B,63
64,B,63
65,D,601
66,B,111
67,B,99
68,B,75
69,D,601
70,B,99
71,D,601
72,C,72
73,C,480
74,B,75
75,B,57
76,D,601
77,B,153
78,C,228
79,C,84
