,Winner,NTurns
0,D,601
1,C,60
2,C,66
3,C,54
4,B,63
5,B,99
6,B,81
7,D,601
8,B,69
9,B,249
10,B,177
11,D,601
12,D,601
13,B,225
14,C,78
15,B,255
16,C,66
17,B,93
18,D,601
19,C,60
20,C,60
21,D,601
22,B,519
23,B,117
24,C,342
25,C,48
26,C,54
27,C,54
28,D,601
29,C,72
30,B,135
31,B,111
32,B,63
33,C,66
34,B,105
35,C,534
36,C,282
37,C,60
38,D,601
39,B,57
40,B,117
41,B,465
42,C,78
43,D,601
44,D,601
45,D,601
46,C,54
47,C,72
48,C,510
49,C,60
50,C,48
51,C,132
52,B,525
53,C,132
54,D,601
55,C,120
56,C,480
57,C,48
58,C,108
59,D,601
60,D,601
61,D,601
62,D,601
63,B,369
64,C,258
65,C,576
66,B,63
67,C,72
68,B,489
69,B,141
70,D,601
71,D,601
72,B,93
73,D,601
74,B,459
75,C,48
76,C,60
77,D,601
78,B,105
79,B,519
