,Winner,NTurns
0,D,601
1,B,27
2,D,601
3,B,63
4,B,123
5,D,601
6,B,69
7,B,93
8,D,601
9,B,459
10,B,189
11,D,601
12,D,601
13,D,601
14,D,601
15,B,255
16,B,75
17,B,237
18,D,601
19,B,81
20,B,171
21,D,601
22,B,63
23,B,93
24,B,57
25,D,601
26,B,81
27,B,51
28,D,601
29,D,601
30,D,601
31,D,601
32,D,601
33,D,601
34,B,51
35,B,57
36,D,601
37,B,63
38,B,189
39,D,601
40,B,27
41,B,51
42,D,601
43,D,601
44,D,601
45,D,601
46,D,601
47,B,63
48,D,601
49,D,601
50,D,601
51,D,601
52,D,601
53,B,399
54,B,105
55,D,601
56,D,601
57,B,291
58,B,117
59,B,111
60,D,601
61,B,57
62,D,601
63,D,601
64,D,601
65,D,601
66,D,601
67,D,601
68,D,601
69,D,601
70,B,27
71,D,601
72,D,601
73,D,601
74,D,601
75,B,357
76,D,601
77,D,601
78,D,601
79,D,601
