,Winner,NTurns
0,B,75
1,C,168
2,C,306
3,B,177
4,C,132
5,C,72
6,C,126
7,D,601
8,B,57
9,B,57
10,B,51
11,C,162
12,B,81
13,C,54
14,B,87
15,D,601
16,B,99
17,C,72
18,C,102
19,D,601
20,C,114
21,D,601
22,B,123
23,B,297
24,D,601
25,D,601
26,B,63
27,B,51
28,C,84
29,B,99
30,B,117
31,B,69
32,D,601
33,B,477
34,C,120
35,B,57
36,D,601
37,C,96
38,D,601
39,D,601
40,B,297
41,B,51
42,D,601
43,B,45
44,C,312
45,D,601
46,B,93
47,D,601
48,C,90
49,C,330
50,B,75
51,C,60
52,B,81
53,C,534
54,D,601
55,D,601
56,D,601
57,C,132
58,D,601
59,D,601
60,C,198
61,D,601
62,D,601
63,B,57
64,B,183
65,D,601
66,C,66
67,D,601
68,D,601
69,C,132
70,D,601
71,D,601
72,B,111
73,D,601
74,B,75
75,C,180
76,D,601
77,D,601
78,C,294
79,B,57
