,Winner,NTurns
0,B,92
1,B,560
2,C,107
3,D,601
4,B,158
5,C,263
6,B,218
7,C,389
8,D,601
9,B,236
10,C,65
11,D,601
12,B,284
13,D,601
14,C,443
15,C,107
16,C,101
17,C,545
18,B,374
19,C,161
20,B,110
21,D,601
22,D,601
23,B,584
24,B,152
25,C,173
26,D,601
27,C,281
28,D,601
29,C,89
30,D,601
31,B,452
32,D,601
33,B,176
34,D,601
35,C,65
36,B,320
37,B,188
38,D,601
39,D,601
40,D,601
41,B,50
42,C,167
43,B,116
44,D,601
45,D,601
46,D,601
47,D,601
48,B,74
49,D,601
50,D,601
51,D,601
52,B,542
53,C,203
54,D,601
55,B,218
56,D,601
57,D,601
58,B,104
59,B,566
60,D,601
61,D,601
62,B,134
63,D,601
64,D,601
65,B,164
66,D,601
67,D,601
68,D,601
69,D,601
70,D,601
71,D,601
72,D,601
73,D,601
74,B,392
75,B,596
76,D,601
77,D,601
78,D,601
79,D,601
