,Winner,NTurns
0,C,137
1,B,182
2,C,419
3,C,179
4,C,89
5,D,601
6,C,161
7,C,497
8,D,601
9,D,601
10,D,601
11,C,281
12,C,65
13,B,98
14,D,601
15,C,281
16,D,601
17,D,601
18,D,601
19,D,601
20,C,401
21,D,601
22,D,601
23,C,311
24,C,191
25,D,601
26,C,167
27,D,601
28,C,275
29,D,601
30,D,601
31,D,601
32,D,601
33,D,601
34,C,263
35,D,601
36,C,71
37,C,215
38,D,601
39,C,281
40,D,601
41,D,601
42,D,601
43,C,143
44,D,601
45,C,179
46,D,601
47,D,601
48,B,62
49,D,601
50,D,601
51,C,299
52,C,329
53,D,601
54,C,377
55,D,601
56,D,601
57,D,601
58,D,601
59,B,86
60,C,539
61,D,601
62,B,362
63,D,601
64,D,601
65,D,601
66,D,601
67,D,601
68,D,601
69,C,215
70,D,601
71,C,149
72,C,449
73,C,305
74,D,601
75,D,601
76,D,601
77,D,601
78,D,601
79,D,601
