,Winner,NTurns
0,D,601
1,D,601
2,D,601
3,C,257
4,D,601
5,D,601
6,C,287
7,D,601
8,C,473
9,C,65
10,D,601
11,D,601
12,D,601
13,D,601
14,C,197
15,D,601
16,C,59
17,D,601
18,C,95
19,D,601
20,D,601
21,D,601
22,D,601
23,C,173
24,D,601
25,D,601
26,D,601
27,D,601
28,C,335
29,D,601
30,D,601
31,D,601
32,D,601
33,D,601
34,D,601
35,D,601
36,B,56
37,D,601
38,D,601
39,C,287
40,D,601
41,D,601
42,D,601
43,D,601
44,D,601
45,D,601
46,D,601
47,D,601
48,D,601
49,D,601
50,D,601
51,D,601
52,C,269
53,D,601
54,D,601
55,C,167
56,D,601
57,D,601
58,B,74
59,D,601
60,D,601
61,C,527
62,D,601
63,C,71
64,D,601
65,D,601
66,D,601
67,C,203
68,D,601
69,D,601
70,D,601
71,D,601
72,D,601
73,D,601
74,C,389
75,D,601
76,D,601
77,D,601
78,D,601
79,D,601
