,Winner,NTurns
0,C,120
1,C,144
2,C,120
3,C,90
4,C,132
5,C,156
6,C,102
7,C,120
8,C,108
9,C,192
10,C,144
11,C,174
12,C,108
13,D,601
14,C,138
15,C,108
16,C,126
17,C,126
18,C,120
19,C,120
20,C,90
21,C,90
22,C,108
23,C,96
24,C,108
25,C,162
26,C,108
27,C,96
28,D,601
29,D,601
30,C,120
31,C,120
32,C,138
33,C,96
34,C,114
35,C,96
36,C,108
37,D,601
38,D,601
39,C,126
40,D,601
41,C,84
42,C,156
43,C,96
44,C,126
45,C,144
46,C,138
47,D,601
48,C,90
49,C,126
50,C,168
51,C,96
52,C,132
53,D,601
54,D,601
55,C,144
56,C,114
57,C,114
58,C,204
59,C,108
60,D,601
61,C,102
62,D,601
63,D,601
64,C,102
65,D,601
66,C,132
67,C,138
68,C,138
69,C,144
70,D,601
71,C,168
72,D,601
73,C,120
74,C,78
75,C,102
76,D,601
77,C,156
78,C,126
79,D,601
