,Winner,NTurns
0,C,144
1,C,144
2,C,156
3,C,156
4,C,336
5,C,120
6,C,522
7,C,156
8,D,601
9,D,601
10,B,225
11,D,601
12,C,384
13,B,105
14,C,180
15,C,150
16,C,150
17,D,601
18,C,504
19,C,456
20,C,264
21,C,90
22,C,90
23,C,318
24,D,601
25,D,601
26,C,84
27,B,219
28,D,601
29,D,601
30,C,120
31,C,144
32,C,300
33,D,601
34,C,264
35,D,601
36,C,528
37,D,601
38,D,601
39,C,48
40,C,354
41,B,117
42,D,601
43,D,601
44,C,174
45,C,90
46,C,486
47,D,601
48,D,601
49,B,351
50,C,180
51,B,279
52,D,601
53,D,601
54,C,186
55,D,601
56,C,90
57,D,601
58,D,601
59,C,372
60,C,318
61,C,198
62,D,601
63,C,360
64,D,601
65,D,601
66,C,354
67,D,601
68,C,270
69,C,444
70,C,156
71,C,222
72,D,601
73,D,601
74,C,168
75,C,510
76,C,432
77,C,510
78,D,601
79,B,297
