,Winner,NTurns
0,C,114
1,B,261
2,C,204
3,B,225
4,B,261
5,C,348
6,C,162
7,D,601
8,C,222
9,B,225
10,C,336
11,C,180
12,B,123
13,C,384
14,C,300
15,C,96
16,B,105
17,C,432
18,D,601
19,C,594
20,C,474
21,C,276
22,D,601
23,B,153
24,C,246
25,C,150
26,C,324
27,C,462
28,C,366
29,C,138
30,B,315
31,B,273
32,C,432
33,D,601
34,C,108
35,D,601
36,C,228
37,D,601
38,C,300
39,D,601
40,D,601
41,C,162
42,B,273
43,C,372
44,D,601
45,C,216
46,C,234
47,D,601
48,B,231
49,D,601
50,C,282
51,B,453
52,D,601
53,C,60
54,C,354
55,D,601
56,C,228
57,D,601
58,B,339
59,D,601
60,D,601
61,D,601
62,D,601
63,C,174
64,B,207
65,B,285
66,D,601
67,D,601
68,B,87
69,D,601
70,D,601
71,C,120
72,C,438
73,C,498
74,D,601
75,D,601
76,B,567
77,D,601
78,C,138
79,D,601
