,Winner,NTurns
0,C,120
1,C,96
2,C,132
3,C,78
4,C,108
5,C,120
6,C,90
7,C,84
8,C,138
9,C,126
10,C,198
11,C,72
12,C,114
13,C,222
14,C,462
15,C,78
16,C,66
17,C,150
18,C,114
19,C,132
20,C,78
21,C,162
22,C,114
23,C,150
24,C,90
25,C,210
26,D,601
27,C,168
28,C,114
29,C,108
30,C,138
31,C,114
32,D,601
33,C,120
34,C,114
35,C,96
36,C,156
37,C,192
38,C,66
39,C,132
40,C,78
41,D,601
42,C,108
43,C,114
44,C,126
45,C,78
46,C,114
47,C,126
48,C,126
49,C,90
50,C,66
51,C,204
52,C,216
53,C,342
54,D,601
55,C,162
56,C,144
57,C,132
58,C,114
59,C,132
60,C,126
61,D,601
62,D,601
63,C,150
64,D,601
65,C,252
66,C,162
67,C,144
68,C,138
69,C,138
70,D,601
71,D,601
72,C,96
73,C,264
74,C,156
75,C,102
76,C,108
77,D,601
78,C,132
79,D,601
