,Winner,NTurns
0,B,117
1,B,147
2,B,195
3,B,99
4,B,297
5,B,111
6,B,141
7,B,189
8,B,183
9,B,99
10,B,135
11,B,99
12,B,207
13,B,153
14,B,201
15,B,189
16,B,99
17,B,105
18,B,261
19,B,135
20,B,201
21,B,117
22,B,189
23,B,207
24,B,129
25,B,159
26,B,213
27,B,129
28,B,171
29,B,159
30,B,177
31,B,201
32,B,243
33,B,201
34,B,195
35,B,189
36,B,255
37,B,189
38,B,147
39,B,135
40,B,237
41,B,159
42,B,177
43,B,243
44,B,225
45,B,159
46,B,183
47,B,147
48,B,165
49,B,249
50,B,231
51,B,165
52,B,339
53,B,255
54,B,213
55,D,601
56,B,159
57,B,87
58,B,171
59,B,231
60,B,261
61,B,213
62,B,165
63,B,159
64,B,105
65,B,183
66,B,219
67,B,429
68,B,393
69,B,285
70,B,117
71,B,273
72,B,237
73,D,601
74,B,261
75,B,177
76,B,225
77,B,135
78,B,219
79,B,141
