,Winner,NTurns
0,C,84
1,C,348
2,C,372
3,C,90
4,B,405
5,D,601
6,C,114
7,B,135
8,C,180
9,D,601
10,D,601
11,C,372
12,C,72
13,D,601
14,D,601
15,C,294
16,C,72
17,B,75
18,C,492
19,D,601
20,C,66
21,D,601
22,D,601
23,C,102
24,B,153
25,C,426
26,C,336
27,D,601
28,D,601
29,C,372
30,B,189
31,B,141
32,D,601
33,C,276
34,D,601
35,C,540
36,C,90
37,D,601
38,C,414
39,D,601
40,D,601
41,D,601
42,C,372
43,C,156
44,C,312
45,D,601
46,C,534
47,C,60
48,C,420
49,C,150
50,D,601
51,D,601
52,D,601
53,D,601
54,D,601
55,D,601
56,C,90
57,C,174
58,C,198
59,C,366
60,C,378
61,C,408
62,C,432
63,C,120
64,C,264
65,C,522
66,D,601
67,D,601
68,C,258
69,C,192
70,C,132
71,C,576
72,D,601
73,D,601
74,D,601
75,D,601
76,C,96
77,C,444
78,C,108
79,D,601
