,Winner,NTurns
0,C,84
1,C,114
2,C,72
3,C,114
4,C,180
5,C,144
6,C,54
7,C,102
8,C,78
9,C,54
10,C,132
11,C,66
12,C,102
13,C,120
14,C,108
15,C,132
16,C,144
17,C,120
18,C,150
19,C,78
20,C,186
21,C,132
22,C,144
23,C,96
24,C,78
25,C,102
26,C,84
27,C,96
28,C,78
29,C,96
30,C,60
31,C,156
32,C,96
33,C,60
34,C,150
35,C,84
36,C,72
37,C,78
38,C,126
39,D,601
40,C,132
41,C,78
42,C,72
43,C,96
44,C,132
45,C,108
46,C,156
47,C,102
48,C,90
49,D,601
50,C,138
51,C,138
52,C,120
53,D,601
54,C,78
55,C,162
56,C,90
57,C,72
58,C,84
59,C,192
60,C,132
61,C,96
62,C,102
63,C,150
64,D,601
65,C,144
66,C,96
67,C,102
68,C,96
69,C,60
70,C,108
71,C,138
72,D,601
73,C,102
74,C,108
75,C,132
76,C,132
77,C,72
78,D,601
79,C,72
