,Winner,NTurns
0,C,258
1,B,81
2,B,57
3,C,150
4,B,111
5,B,81
6,C,156
7,C,228
8,C,66
9,C,150
10,B,99
11,C,468
12,C,282
13,B,63
14,B,75
15,C,264
16,B,75
17,B,63
18,C,144
19,C,96
20,C,126
21,B,135
22,B,69
23,C,102
24,B,117
25,B,255
26,C,354
27,C,78
28,C,108
29,B,63
30,C,156
31,B,69
32,C,132
33,B,255
34,C,102
35,B,75
36,C,72
37,C,126
38,B,87
39,B,69
40,B,57
41,B,57
42,B,75
43,B,51
44,B,81
45,B,153
46,B,93
47,D,601
48,C,150
49,B,81
50,C,90
51,B,87
52,B,105
53,B,273
54,C,78
55,B,213
56,C,258
57,D,601
58,B,81
59,B,81
60,B,57
61,B,75
62,B,117
63,D,601
64,B,357
65,C,60
66,C,78
67,B,63
68,C,252
69,B,87
70,C,300
71,B,99
72,B,111
73,B,171
74,D,601
75,C,246
76,B,111
77,C,84
78,B,75
79,C,396
80,B,87
81,C,174
82,D,601
83,C,342
84,B,105
85,C,108
86,B,81
87,C,174
88,C,108
89,C,258
90,B,81
91,B,99
92,B,63
93,C,246
94,C,120
95,C,300
96,B,105
97,C,180
98,B,63
99,B,315
100,C,390
101,C,444
102,C,72
103,B,99
104,B,63
105,B,159
106,D,601
107,C,198
108,B,81
109,B,75
110,B,99
111,C,72
112,C,330
113,B,63
114,C,84
115,B,99
116,B,105
117,B,261
118,C,468
119,B,339
120,C,450
121,B,273
122,B,357
123,B,87
124,C,126
125,C,546
126,B,57
127,C,306
128,C,66
129,B,213
130,D,601
131,B,195
132,C,48
133,B,99
134,B,141
135,C,486
136,C,444
137,D,601
138,C,84
139,D,601
140,C,216
141,C,468
142,B,111
143,B,111
144,C,210
145,B,165
146,C,90
147,B,105
148,B,51
149,B,75
150,C,168
151,B,123
152,B,87
153,D,601
154,C,330
155,B,69
156,B,417
157,C,144
158,C,300
159,B,105
160,B,87
161,C,300
162,C,420
163,B,75
164,C,294
165,D,601
166,B,171
167,C,144
168,B,87
169,C,102
170,D,601
171,B,177
172,D,601
173,C,360
174,B,153
175,B,117
176,B,585
177,C,120
178,B,87
179,D,601
180,C,60
181,B,123
182,D,601
183,C,270
184,C,300
185,B,195
186,B,165
187,C,78
188,B,93
189,C,276
190,C,186
191,D,601
192,B,81
193,D,601
194,C,348
195,C,294
196,C,156
197,D,601
198,C,174
199,C,582
