,Winner,NTurns
0,B,555
1,C,72
2,C,156
3,C,78
4,B,81
5,B,63
6,B,135
7,C,114
8,C,84
9,C,162
10,B,129
11,B,351
12,B,201
13,B,93
14,C,120
15,B,81
16,C,108
17,C,132
18,C,90
19,D,601
20,C,72
21,B,99
22,B,81
23,C,96
24,C,444
25,B,153
26,C,90
27,B,201
28,C,114
29,B,141
30,B,129
31,B,531
32,C,126
33,B,93
34,B,69
35,B,123
36,C,66
37,C,120
38,C,78
39,B,147
40,B,123
41,C,156
42,B,135
43,D,601
44,B,99
45,B,183
46,B,135
47,B,69
48,C,174
49,B,399
50,B,207
51,B,75
52,C,180
53,B,147
54,C,306
55,B,105
56,B,123
57,B,171
58,B,399
59,B,567
60,C,78
61,B,93
62,B,87
63,B,201
64,C,66
65,B,159
66,B,183
67,C,54
68,C,90
69,B,135
70,C,84
71,C,84
72,C,144
73,C,132
74,C,114
75,B,381
76,C,90
77,B,225
78,B,153
79,B,387
80,B,75
81,B,129
82,C,156
83,B,327
84,B,63
85,C,72
86,C,126
87,B,129
88,B,135
89,B,87
90,C,78
91,C,72
92,C,132
93,B,117
94,B,93
95,C,90
96,B,111
97,B,57
98,C,336
99,B,135
100,B,105
101,B,225
102,B,105
103,B,69
104,B,99
105,B,93
106,C,162
107,B,159
108,B,141
109,B,63
110,B,123
111,C,90
112,B,579
113,C,162
114,D,601
115,B,135
116,C,144
117,C,72
118,C,264
119,C,96
120,C,78
121,B,123
122,C,252
123,C,144
124,C,126
125,D,601
126,C,102
127,B,69
128,B,87
129,B,105
130,C,90
131,B,75
132,B,105
133,B,159
134,D,601
135,B,189
136,B,99
137,C,108
138,C,90
139,B,87
140,D,601
141,B,285
142,C,144
143,C,90
144,B,345
145,B,531
146,B,159
147,C,78
148,B,117
149,C,102
150,B,165
151,B,231
152,B,285
153,C,78
154,B,81
155,B,327
156,C,96
157,C,132
158,B,75
159,B,81
160,D,601
161,B,93
162,C,114
163,C,240
164,C,96
165,C,168
166,C,66
167,C,252
168,B,147
169,C,132
170,C,66
171,B,87
172,B,303
173,B,225
174,B,195
175,C,108
176,B,219
177,D,601
178,B,291
179,C,126
180,B,435
181,B,63
182,B,327
183,B,135
184,B,177
185,B,117
186,B,81
187,B,93
188,B,159
189,C,114
190,C,72
191,C,72
192,C,114
193,C,204
194,C,90
195,B,171
196,C,120
197,C,390
198,C,60
199,C,102
