,Winner,NTurns
0,B,111
1,B,135
2,C,66
3,B,201
4,B,75
5,C,192
6,B,183
7,B,105
8,C,360
9,B,81
10,B,219
11,B,105
12,B,207
13,B,207
14,B,111
15,B,141
16,B,81
17,B,69
18,B,93
19,B,405
20,C,192
21,B,129
22,C,180
23,B,99
24,B,159
25,B,207
26,C,468
27,B,111
28,B,471
29,B,135
30,C,288
31,B,81
32,B,51
33,B,243
34,C,300
35,B,177
36,B,255
37,B,351
38,B,129
39,C,114
40,D,601
41,B,105
42,B,99
43,B,129
44,B,75
45,B,93
46,B,87
47,B,237
48,B,381
49,B,75
50,B,171
51,D,601
52,B,177
53,B,45
54,B,129
55,B,219
56,B,81
57,B,195
58,B,285
59,B,57
60,D,601
61,B,255
62,B,99
63,B,225
64,B,87
65,B,189
66,B,105
67,B,273
68,B,75
69,C,354
70,B,315
71,B,141
72,D,601
73,B,81
74,B,219
75,D,601
76,B,81
77,B,117
78,B,141
79,B,123
