,Winner,NTurns
0,C,96
1,C,66
2,B,69
3,C,324
4,C,60
5,C,306
6,B,111
7,B,99
8,B,81
9,C,102
10,C,60
11,C,96
12,C,78
13,B,93
14,C,114
15,C,132
16,C,162
17,C,72
18,C,306
19,C,84
20,B,93
21,C,78
22,B,273
23,C,180
24,C,150
25,C,90
26,D,601
27,C,78
28,C,54
29,C,72
30,C,360
31,C,150
32,C,84
33,B,273
34,C,72
35,C,102
36,C,84
37,C,120
38,C,96
39,C,246
40,C,222
41,B,147
42,C,84
43,D,601
44,C,96
45,B,81
46,B,207
47,B,159
48,C,78
49,D,601
50,C,198
51,C,390
52,C,150
53,C,96
54,C,90
55,B,147
56,C,78
57,C,96
58,C,138
59,D,601
60,C,60
61,D,601
62,C,294
63,B,405
64,B,153
65,C,432
66,C,186
67,B,423
68,D,601
69,C,138
70,C,564
71,B,297
72,C,138
73,C,54
74,C,120
75,C,156
76,C,246
77,C,216
78,C,138
79,B,195
