,Winner,NTurns
0,C,90
1,B,267
2,B,309
3,B,75
4,C,240
5,C,96
6,B,105
7,B,135
8,B,183
9,B,147
10,C,72
11,B,435
12,C,132
13,B,141
14,C,108
15,C,66
16,C,150
17,C,66
18,B,183
19,C,66
20,D,601
21,C,120
22,C,120
23,C,120
24,C,66
25,B,213
26,D,601
27,C,222
28,C,210
29,C,96
30,C,108
31,C,72
32,D,601
33,C,90
34,B,435
35,B,291
36,C,96
37,C,66
38,D,601
39,C,102
40,C,72
41,B,375
42,C,96
43,C,126
44,C,240
45,C,72
46,C,144
47,B,153
48,C,300
49,D,601
50,B,273
51,C,234
52,D,601
53,C,132
54,C,72
55,D,601
56,C,120
57,C,126
58,C,108
59,C,114
60,C,372
61,C,108
62,B,171
63,C,144
64,C,90
65,C,150
66,C,150
67,C,120
68,C,84
69,D,601
70,C,78
71,C,144
72,C,144
73,D,601
74,D,601
75,C,78
76,B,129
77,B,291
78,C,102
79,D,601
