,Winner,NTurns
0,C,347
1,C,101
2,C,149
3,C,197
4,C,83
5,C,131
6,D,601
7,C,221
8,D,601
9,C,59
10,C,545
11,C,101
12,C,485
13,C,89
14,C,83
15,C,551
16,C,137
17,C,83
18,D,601
19,D,601
20,C,251
21,C,347
22,D,601
23,D,601
24,D,601
25,C,101
26,D,601
27,C,293
28,C,119
29,D,601
30,D,601
31,D,601
