,Winner,NTurns
0,B,80
1,B,182
2,B,56
3,B,74
4,C,143
5,B,68
6,C,125
7,B,92
8,C,65
9,B,200
10,B,98
11,C,101
12,B,98
13,C,305
14,C,125
15,B,110
16,C,167
17,C,233
18,B,140
19,B,110
20,B,128
21,C,107
22,C,149
23,B,308
24,B,278
25,B,98
26,B,260
27,B,104
28,B,146
29,B,170
30,C,203
31,C,161
