,Winner,NTurns
0,C,59
1,C,65
2,C,65
3,C,71
4,C,59
5,C,65
6,C,77
7,C,89
8,C,77
9,C,47
10,C,95
11,C,113
12,C,65
13,C,77
14,C,89
15,C,71
16,C,71
17,C,47
18,C,173
19,C,107
20,C,71
21,C,77
22,C,89
23,C,137
24,C,77
25,C,59
26,B,74
27,C,83
28,C,53
29,C,95
30,C,119
31,B,182
