,Winner,NTurns
0,C,101
1,D,601
2,C,59
3,B,92
4,C,71
5,C,71
6,D,601
7,C,119
8,C,197
9,D,601
10,C,71
11,C,101
12,C,59
13,C,119
14,C,425
15,C,317
16,C,473
17,D,601
18,C,95
19,C,203
20,C,137
21,C,557
22,C,125
23,D,601
24,C,119
25,D,601
26,D,601
27,C,245
28,D,601
29,C,557
30,C,233
31,C,227
